time,f1,f2,f3,f4,f5,f6,metric
8348,-0.149042266,5.397865998,1.576185671,125,2.825381406,-0.929337344,31.16899233
8349,-0.433883739,5.398150182,1.575176589,100,2.827751408,-0.996769584,27.9587412
8350,-0.680172738,5.398434374,1.574167508,50,2.830123115,-0.976465786,33.34487128
8351,-0.866025404,5.398718575,1.573158426,-25,2.832496525,-0.870213098,32.88209222
8352,-0.974927912,5.399002785,1.572149344,225,2.834871642,-0.687363922,23.11168857
8353,-0.997203797,5.399287003,1.571140262,175,2.837248466,-0.444012711,22.55785152
8354,-0.930873749,5.39957123,1.570131181,300,2.839626997,-0.161579332,35.22552932
8355,-0.781831482,5.399855465,1.569122099,-100,2.842007238,0.135076321,25.59998769
8356,-0.563320058,5.400139708,1.568113017,-100,2.844389188,0.419842505,30.14811898
8357,-0.294755174,5.40042396,1.567103935,50,2.846772849,0.667653991,37.32138394
8358,-3.9595E-13,5.400708221,1.566094854,250,2.849158223,0.856698319,38.56012466
8359,0.294755174,5.40099249,1.565085772,125,2.851545309,0.970335735,27.79886541
8360,0.563320058,5.401276767,1.56407669,0,2.853934109,0.99856383,25.97213045
8361,0.781831482,5.401561053,1.563067608,300,2.856324625,0.938897956,38.52026187
8362,0.930873749,5.401845348,1.562058527,375,2.858716856,0.796589927,36.89472042
8363,0.997203797,5.402129651,1.561049445,150,2.861110805,0.584165749,40.06239845
8364,0.974927912,5.402413963,1.560040363,-25,2.863506472,0.320323079,41.00856167
8365,0.866025404,5.402698283,1.559031282,125,2.865903858,0.02828545,39.23815836
8366,0.680172738,5.402982611,1.5580222,175,2.868302964,-0.266241875,25.77537968
8367,0.433883739,5.403266948,1.557013118,300,2.870703792,-0.537334489,35.16151019
8368,0.149042266,5.403551294,1.556004036,275,2.873106341,-0.761130717,31.95125955
8369,-0.149042266,5.403835648,1.554994955,50,2.875510614,-0.917931929,36.20790128
8370,-0.433883739,5.40412001,1.553985873,275,2.877916611,-0.993936423,24.49765068
8371,-0.680172738,5.404404381,1.552976791,-100,2.880324334,-0.982454255,29.3837813
8372,-0.866025404,5.404688761,1.551967709,275,2.882733783,-0.884496089,23.42100277
8373,-0.974927912,5.404973149,1.550958628,375,2.885144959,-0.70868424,26.65059967
8374,-0.997203797,5.405257546,1.549949546,-50,2.887557864,-0.470493735,24.59676314
8375,-0.930873749,5.405541951,1.548940464,100,2.889972499,-0.190890192,22.76444148
8376,-0.781831482,5.405826364,1.547931382,75,2.892388863,0.105515578,27.13890039
8377,-0.563320058,5.406110786,1.546922301,200,2.89480696,0.392633827,32.68703221
8378,-0.294755174,5.406395216,1.545913219,225,2.897226789,0.645192297,31.36029771
8379,-1.90137E-13,5.406679655,1.544904137,-125,2.899648351,0.840960696,25.59903897
8380,0.294755174,5.406964103,1.543895055,-25,2.902071648,0.962707413,31.83778024
8381,0.563320058,5.407248559,1.542885974,75,2.904496681,0.999716258,27.01104582
8382,0.781831482,5.407533023,1.541876892,325,2.906923451,0.948729696,30.05917778
8383,0.930873749,5.407817496,1.54086781,-75,2.909351958,0.814235586,27.93363686
8384,0.997203797,5.408101978,1.539858729,-25,2.911782204,0.608072149,30.60131543
8385,0.974927912,5.408386467,1.538849647,125,2.91421419,0.34838597,40.04747918
8386,0.866025404,5.408670966,1.537840565,-25,2.916647917,0.058034726,39.27707641
8387,0.680172738,5.408955473,1.536831483,200,2.919083386,-0.237424758,28.81429826
8388,0.433883739,5.409239988,1.535822402,25,2.921520598,-0.511986023,32.20042931
8389,0.149042266,5.409524512,1.53481332,125,2.923959553,-0.741482084,26.9901792
8390,-0.149042266,5.409809044,1.533804238,250,2.926400254,-0.90571261,30.24682147
8391,-0.433883739,5.410093585,1.532795156,-50,2.928842701,-0.990221967,37.53657141
8392,-0.680172738,5.410378134,1.531786075,-125,2.931286894,-0.987571609,32.92270256
8393,-0.866025404,5.410662692,1.530776993,100,2.933732836,-0.897994822,26.45992457
8394,-0.974927912,5.410947258,1.529767911,100,2.936180527,-0.729376189,22.18952199
8395,-0.997203797,5.411231832,1.528758829,200,2.938629969,-0.496557586,26.135686
8396,-0.930873749,5.411516416,1.527749748,275,2.941081161,-0.220031795,29.30336488
8397,-0.781831482,5.411801007,1.526740666,375,2.943534106,0.075861278,31.67782432
8398,-0.563320058,5.412085607,1.525731584,325,2.945988805,0.365077013,30.72595668
8399,-0.294755174,5.412370216,1.524722503,100,2.948445257,0.62215853,29.89922271
8400,-4.39072E-13,5.412654833,1.523713421,100,2.950903466,0.824477416,29.6379645
8401,0.294755174,5.412939458,1.522704339,75,2.95336343,0.954225486,28.87670631
8402,0.563320058,5.413224092,1.521695257,-75,2.955825152,0.999982265,36.54997242
8403,0.781831482,5.413508735,1.520686176,250,2.958288633,0.957720225,40.59810491
8404,0.930873749,5.413793386,1.519677094,-25,2.960753874,0.831159286,40.97256453
8405,0.997203797,5.414078045,1.518668012,-100,2.963220875,0.63143939,28.64024363
8406,0.974927912,5.414362713,1.51765893,-75,2.965689637,0.376139958,39.08640792
8407,0.866025404,5.414647389,1.516649849,225,2.968160163,0.087732544,39.31600568
8408,0.680172738,5.414932074,1.515640767,325,2.970632452,-0.208397122,39.35322807
8409,0.433883739,5.415216767,1.514631685,325,2.973106507,-0.486183594,37.23935965
8410,0.149042266,5.415501469,1.513622603,-25,2.975582327,-0.721176001,30.52911007
8411,-0.149042266,5.415786179,1.512613522,200,2.978059914,-0.892690221,34.28575287
8412,-0.433883739,5.416070898,1.51160444,-25,2.980539269,-0.985629509,23.57550334
8413,-0.680172738,5.416355625,1.510595358,225,2.983020393,-0.991813311,32.96163503
8414,-0.866025404,5.41664036,1.509586276,350,2.985503288,-0.910697329,24.99885757
8415,-0.974927912,5.416925104,1.508577195,25,2.987987953,-0.74942142,35.72845553
8416,-0.997203797,5.417209857,1.507568113,275,2.990474391,-0.522181153,34.17462008
8417,-0.930873749,5.417494618,1.506559031,350,2.992962602,-0.248978302,25.84229948
8418,-0.781831482,5.417779387,1.50554995,100,2.995452587,0.046139714,28.21675945
8419,-0.563320058,5.418064165,1.504540868,300,2.997944348,0.337196495,23.76489235
8420,-0.294755174,5.418348951,1.503531786,275,3.000437885,0.598573112,27.43815892
8421,-2.3326E-13,5.418633746,1.502522704,275,3.0029332,0.807263096,35.17690124
8422,0.294755174,5.418918549,1.501513623,0,3.005430293,0.944897474,24.91564358
8423,0.563320058,5.419203361,1.500504541,-125,3.007929166,0.999361617,29.08891023
8424,0.781831482,5.419488181,1.499495459,350,3.01042982,0.96586157,28.63704325
8425,0.930873749,5.419773009,1.498486377,-100,3.012932255,0.84734602,40.5115034
8426,0.997203797,5.420057846,1.497477296,150,3.015436473,0.654246751,35.17918303
8427,0.974927912,5.420342692,1.496468214,-25,3.017942475,0.403560433,37.12534786
8428,0.866025404,5.420627546,1.495459132,200,3.020450262,0.117352572,30.85494615
8429,0.680172738,5.420912408,1.49445005,-50,3.022959835,-0.179184707,33.39216907
8430,0.433883739,5.421197279,1.493440969,300,3.025471195,-0.459950079,30.77830118
8431,0.149042266,5.421482158,1.492431887,300,3.027984342,-0.700230471,34.06805214
8432,-0.149042266,5.421767046,1.491422805,325,3.030499279,-0.87887631,29.82469547
8433,-0.433883739,5.422051942,1.490413724,125,3.033016007,-0.980163121,37.11444648
8434,-0.680172738,5.422336847,1.489404642,225,3.035534525,-0.995175601,30.5005787
8435,-0.866025404,5.42262176,1.48839556,250,3.038054836,-0.922592346,36.03780177
8436,-0.974927912,5.422906681,1.487386478,350,3.04057694,-0.768802161,35.76740026
8437,-0.997203797,5.423191611,1.486377397,325,3.043100839,-0.547341717,25.21356534
8438,-0.930873749,5.42347655,1.485368315,-25,3.045626533,-0.277704047,28.38124528
8439,-0.781831482,5.423761496,1.484359233,350,3.048154024,0.016377239,22.25570578
8440,-0.563320058,5.424046452,1.483350151,200,3.050683312,0.309016994,28.30383921
8441,-0.294755174,5.424331415,1.48234107,200,3.053214399,0.574456956,23.97710631
8442,-4.82195E-13,5.424616387,1.481331988,300,3.055747286,0.789332998,34.21584916
8443,0.294755174,5.424901368,1.480322906,175,3.058281974,0.934731649,27.45459204
8444,0.563320058,5.425186357,1.479313824,-100,3.060818464,0.997854864,36.12785922
8445,0.781831482,5.425471355,1.478304743,300,3.063356756,0.973146514,37.17599277
8446,0.930873749,5.42575636,1.477295661,175,3.065896853,0.862781437,39.55045345
8447,0.997203797,5.426041375,1.476286579,-50,3.068438755,0.67647401,38.71813362
8448,0.974927912,5.426326398,1.475277497,250,3.070982463,0.430623082,37.66429897
8449,0.866025404,5.426611429,1.474268416,375,3.073527978,0.146868547,39.8938978
8450,0.680172738,5.426896468,1.473259334,325,3.076075301,-0.149813413,38.93112125
8451,0.433883739,5.427181516,1.472250252,-125,3.078624434,-0.43330874,30.3172539
8452,0.149042266,5.427466573,1.471241171,200,3.081175378,-0.678664067,37.60700538
8453,-0.149042266,5.427751638,1.470232089,375,3.083728133,-0.864283123,27.36364925
8454,-0.433883739,5.428036711,1.469223007,325,3.0862827,-0.973827651,28.15340079
8455,-0.680172738,5.428321793,1.468213925,-100,3.088839081,-0.997655497,35.53953353
8456,-0.866025404,5.428606883,1.467204844,150,3.091397277,-0.933669327,33.57675714
8457,-0.974927912,5.428891982,1.466195762,275,3.093957289,-0.787501227,23.30635617
8458,-0.997203797,5.429177089,1.46518668,300,3.096519118,-0.572016969,30.75252177
8459,-0.930873749,5.429462205,1.464177598,125,3.099082764,-0.30618356,22.42020224
8460,-0.781831482,5.429747329,1.463168517,-25,3.10164823,-0.013399757,26.29466328
8461,-0.563320058,5.430032461,1.462159435,-25,3.104215516,0.280563497,31.34279724
8462,-0.294755174,5.430317602,1.461150353,50,3.106784623,0.549831446,23.51606487
8463,-2.76383E-13,5.430602751,1.460141271,-75,3.109355552,0.770703022,34.25480825
8464,0.294755174,5.430887909,1.45913219,25,3.111928305,0.923737024,32.99355166
8465,0.563320058,5.431173075,1.458123108,250,3.114502882,0.995463341,37.66681937
8466,0.781831482,5.431458249,1.457114026,-50,3.117079285,0.979568596,39.71495345
8467,0.930873749,5.431743432,1.456104945,75,3.119657514,0.87745185,38.08941467
8468,0.997203797,5.432028623,1.455095863,-100,3.122237571,0.698101458,28.25709536
8469,0.974927912,5.432313823,1.454086781,350,3.124819457,0.45730391,29.20326125
8470,0.866025404,5.432599031,1.453077699,50,3.127403172,0.176254298,35.4328606
8471,0.680172738,5.432884248,1.452068618,375,3.129988718,-0.120309285,28.47008459
8472,0.433883739,5.433169473,1.451059536,275,3.132576097,-0.406283198,39.35621777
8473,0.149042266,5.433454706,1.450050454,100,3.135165308,-0.65649591,29.14596978
8474,-0.149042266,5.433739948,1.449041372,150,3.137756354,-0.848923602,31.40261418
8475,-0.433883739,5.434025198,1.448032291,375,3.140349234,-0.966628715,30.19236625
8476,-0.680172738,5.434310457,1.447023209,200,3.142943952,-0.999250801,34.07849953
8477,-0.866025404,5.434595724,1.446014127,0,3.145540506,-0.94391845,23.61572366
8478,-0.974927912,5.434880999,1.445005045,225,3.148138899,-0.805502038,33.84532322
8479,-0.997203797,5.435166283,1.443995964,300,3.150739132,-0.59618503,34.29148936
8480,-0.930873749,5.435451576,1.442986882,200,3.153341205,-0.334391589,23.45917036
8481,-0.781831482,5.435736876,1.4419778,100,3.15594512,-0.043164872,29.33363192
8482,-0.563320058,5.436022186,1.440968718,275,3.158550878,0.251861233,28.38176641
8483,-0.294755174,5.436307503,1.439959637,25,3.161158479,0.524718416,34.05503457
8484,-5.25318E-13,5.436592829,1.438950555,375,3.163767926,0.751389685,31.79377849
8485,0.294755174,5.436878163,1.437941473,-100,3.166379219,0.911923347,38.03252243
8486,0.563320058,5.437163506,1.436932392,375,3.168992359,0.992189169,38.20579066
8487,0.781831482,5.437448857,1.43592331,-100,3.171607347,0.985122123,39.25392528
8488,0.930873749,5.437734217,1.434914228,175,3.174224185,0.891344252,38.12838702
8489,0.997203797,5.438019585,1.433905146,150,3.176842873,0.719109921,30.79606825
8490,0.974927912,5.438304961,1.432896065,100,3.179463412,0.48357926,32.74223466
8491,0.866025404,5.438590346,1.431886983,125,3.182085805,0.205483769,28.97183455
8492,0.680172738,5.438875739,1.430877901,350,3.18471005,-0.090698481,39.50905906
8493,0.433883739,5.439161141,1.429868819,-50,3.187336151,-0.378897417,26.89519277
8494,0.149042266,5.439446551,1.428859738,75,3.189964108,-0.633745658,26.18494532
8495,-0.149042266,5.439731969,1.427850656,300,3.192593921,-0.832811365,33.44159024
8496,-0.433883739,5.440017396,1.426841574,-100,3.195225593,-0.958572698,28.73134284
8497,-0.680172738,5.440302831,1.425832492,275,3.197859124,-0.999960097,30.61747665
8498,-0.866025404,5.440588275,1.424823411,-125,3.200494515,-0.953330628,29.15470132
8499,-0.974927912,5.440873727,1.423814329,150,3.203131768,-0.822788634,36.3843014
8500,-0.997203797,5.441159187,1.422805247,250,3.205770883,-0.619824471,36.33046807
8501,-0.930873749,5.441444656,1.421796165,275,3.208411861,-0.362303122,21.9981496
8502,-0.781831482,5.441730133,1.420787084,325,3.211054705,-0.072891714,27.37261169
8503,-0.563320058,5.442015619,1.419778002,150,3.213699414,0.22293565,24.42074671
8504,-0.294755174,5.442301113,1.41876892,75,3.216345989,0.499140133,24.0940154
8505,-3.19505E-13,5.442586615,1.417759839,25,3.218994433,0.731410112,33.33275985
8506,0.294755174,5.442872126,1.416750757,-125,3.221644746,0.899301094,39.57150431
8507,0.563320058,5.443157645,1.415741675,50,3.224296929,0.988035251,37.24477308
8508,0.781831482,5.443443173,1.414732593,-125,3.226950983,0.98980217,26.79290822
8509,0.930873749,5.443728708,1.413723512,25,3.22960691,0.904446324,29.1673705
8510,0.997203797,5.444014253,1.41271443,325,3.23226471,0.739480769,38.33505225
8511,0.974927912,5.444299805,1.411705348,-100,3.234924385,0.509425834,36.7812192
8512,0.866025404,5.444585367,1.410696266,-100,3.237585935,0.234531044,39.01081961
8513,0.680172738,5.444870936,1.409687185,250,3.240249362,-0.061007258,35.04804465
8514,0.433883739,5.445156514,1.408678103,175,3.242914667,-0.351175678,31.93417889
8515,0.149042266,5.4454421,1.407669021,300,3.24558185,-0.610433481,24.72393197
8516,-0.149042266,5.445727695,1.406659939,-75,3.248250914,-0.815960697,25.48057742
8517,-0.433883739,5.446013298,1.405650858,225,3.250921859,-0.949666741,37.27033055
8518,-0.680172738,5.446298909,1.404641776,150,3.253594687,-0.999782757,22.65646488
8519,-0.866025404,5.446584529,1.403632694,50,3.256269397,-0.961897514,33.19369008
8520,-0.974927912,5.446870157,1.402623613,375,3.258945993,-0.839345686,35.92329069
8521,-0.997203797,5.447155794,1.401614531,-125,3.261624473,-0.642914331,25.86945789
8522,-0.930873749,5.447441439,1.400605449,300,3.264304841,-0.389893411,36.03713994
8523,-0.781831482,5.447727092,1.399596367,-100,3.266987096,-0.102553925,29.91160257
8524,-0.563320058,5.448012754,1.398587286,275,3.26967124,0.193812396,22.95973812
8525,-0.294755174,5.448298424,1.397578204,25,3.272357274,0.473119277,26.63300734
8526,-5.6844E-13,5.448584102,1.396569122,-125,3.2750452,0.710782019,24.37175231
8527,0.294755174,5.448869789,1.39556004,200,3.277735017,0.885881457,27.6104973
8528,0.563320058,5.449155484,1.394550959,125,3.280426728,0.983005271,38.7837666
8529,0.781831482,5.449441188,1.393541877,325,3.283120334,0.993604587,29.83190227
8530,0.930873749,5.4497269,1.392532795,225,3.285815835,0.91674645,26.70636507
8531,0.997203797,5.45001262,1.391523713,325,3.288513232,0.75919594,36.37404735
8532,0.974927912,5.450298349,1.390514632,200,3.291212528,0.534820715,39.32021483
8533,0.866025404,5.450584086,1.38950555,350,3.293913722,0.263370367,26.54981577
8534,0.680172738,5.450869831,1.388496468,-75,3.296616816,-0.031261942,35.58704134
8535,0.433883739,5.451155585,1.387487386,25,3.299321812,-0.323142562,27.4731761
8536,0.149042266,5.451441347,1.386478305,100,3.302028709,-0.586580051,38.26292971
8537,-0.149042266,5.451727118,1.385469223,25,3.304737511,-0.79838654,33.51957569
8538,-0.433883739,5.452012897,1.384460141,-100,3.307448216,-0.939918742,31.80932934
8539,-0.680172738,5.452298684,1.38345106,175,3.310160827,-0.998718939,30.69546421
8540,-0.866025404,5.45258448,1.382441978,25,3.312875345,-0.969611514,35.73268993
8541,-0.974927912,5.452870284,1.381432896,250,3.315591771,-0.855158514,31.96229107
8542,-0.997203797,5.453156096,1.380423814,350,3.318310105,-0.665434137,27.4084588
8543,-0.930873749,5.453441917,1.379414733,-75,3.32103035,-0.417137993,22.57614138
8544,-0.781831482,5.453727746,1.378405651,0,3.323752506,-0.132125204,34.45060453
8545,-0.563320058,5.454013583,1.377396569,125,3.326476574,0.164517295,29.9987406
8546,-0.294755174,5.454299429,1.376387487,-125,3.329202556,0.44667892,33.17201035
8547,-3.62628E-13,5.454585283,1.375378406,275,3.331930452,0.689523696,29.41075585
8548,0.294755174,5.454871146,1.374369324,150,3.334660264,0.871676333,32.14950137
8549,0.563320058,5.455157017,1.373360242,50,3.337391992,0.977103688,33.3227712
8550,0.781831482,5.455442896,1.37235116,-100,3.340125639,0.996526004,37.37090739
8551,0.930873749,5.455728784,1.371342079,-50,3.342861204,0.928233722,34.74537072
8552,0.997203797,5.45601468,1.370332997,375,3.34559869,0.778237954,39.41305353
8553,0.974927912,5.456300584,1.369323915,100,3.348338097,0.559741385,33.35922153
8554,0.866025404,5.456586497,1.368314834,150,3.351079426,0.291976166,32.588823
8555,0.680172738,5.456872418,1.367305752,375,3.353822679,-0.001488906,27.6260491
8556,0.433883739,5.457158347,1.36629667,-100,3.356567856,-0.294822924,37.51218439
8557,0.149042266,5.457444285,1.365287588,-125,3.359314959,-0.562206516,28.30193852
8558,-0.149042266,5.457730231,1.364278507,275,3.36206399,-0.780104477,25.55858503
8559,-0.433883739,5.458016186,1.363269425,-100,3.364814948,-0.929337344,34.34833921
8560,-0.680172738,5.458302149,1.362260343,-100,3.367567835,-0.996769584,33.7344746
8561,-0.866025404,5.45858812,1.361251261,50,3.370322652,-0.976465786,35.77170085
8562,-0.974927912,5.458874099,1.36024218,325,3.373079401,-0.870213098,29.00130252
8563,-0.997203797,5.459160087,1.359233098,225,3.375838083,-0.687363922,25.94747077
8564,-0.930873749,5.459446084,1.358224016,300,3.378598698,-0.444012711,33.11515388
8565,-0.781831482,5.459732088,1.357214934,-25,3.381361248,-0.161579332,30.98961756
8566,-0.563320058,5.460018101,1.356205853,275,3.384125734,0.135076321,30.03775416
8567,-0.294755174,5.460304122,1.355196771,275,3.386892156,0.419842505,35.21102443
8568,-6.11563E-13,5.460590152,1.354187689,25,3.389660518,0.667653991,35.94977046
8569,0.294755174,5.46087619,1.353178607,200,3.392430818,0.856698319,28.68851651
8570,0.563320058,5.461162236,1.352169526,-125,3.395203059,0.970335735,28.86178685
8571,0.781831482,5.461448291,1.351160444,250,3.397977241,0.99856383,36.90992358
8572,0.930873749,5.461734354,1.350151362,-125,3.400753366,0.938897956,31.28438743
8573,0.997203797,5.462020425,1.349142281,-75,3.403531435,0.796589927,33.95207077
8574,0.974927912,5.462306505,1.348133199,0,3.406311449,0.584165749,28.3982393
8575,0.866025404,5.462592593,1.347124117,125,3.409093409,0.320323079,40.62784129
8576,0.680172738,5.46287869,1.346115035,0,3.411877316,0.02828545,37.16506791
8577,0.433883739,5.463164794,1.345105954,250,3.414663171,-0.266241875,28.55120373
8578,0.149042266,5.463450907,1.344096872,-125,3.417450977,-0.537334489,28.34095839
8579,-0.149042266,5.463737029,1.34308779,75,3.420240732,-0.761130717,37.09760542
8580,-0.433883739,5.464023158,1.342078708,300,3.42303244,-0.917931929,30.88736013
8581,-0.680172738,5.464309297,1.341069627,200,3.4258261,-0.993936423,34.27349605
8582,-0.866025404,5.464595443,1.340060545,25,3.428621715,-0.982454255,22.81072282
8583,-0.974927912,5.464881598,1.339051463,-50,3.431419285,-0.884496089,35.04032501
8584,-0.997203797,5.465167761,1.338042381,-100,3.434218811,-0.70868424,33.48649379
8585,-0.930873749,5.465453932,1.3370333,-50,3.437020294,-0.470493735,24.65417742
8586,-0.781831482,5.465740112,1.336024218,300,3.439823736,-0.190890192,36.52864163
8587,-0.563320058,5.4660263,1.335015136,75,3.442629138,0.105515578,26.57677875
8588,-0.294755174,5.466312496,1.334006054,225,3.445436501,0.392633827,36.75004955
8589,-4.05751E-13,5.466598701,1.332996973,-50,3.448245826,0.645192297,27.4887961
8590,0.294755174,5.466884914,1.331987891,-50,3.451057114,0.840960696,35.72754268
8591,0.563320058,5.467171136,1.330978809,-50,3.453870367,0.962707413,31.90081355
8592,0.781831482,5.467457365,1.329969728,-125,3.456685584,0.999716258,33.9489508
8593,0.930873749,5.467743604,1.328960646,350,3.459502769,0.948729696,38.82341518
8594,0.997203797,5.46802985,1.327951564,-25,3.462321921,0.814235586,30.49109904
8595,0.974927912,5.468316105,1.326942482,250,3.465143042,0.608072149,32.43726809
8596,0.866025404,5.468602368,1.325933401,125,3.467966134,0.34838597,37.16687061
8597,0.680172738,5.468888639,1.324924319,250,3.470791196,0.058034726,39.20409776
8598,0.433883739,5.469174919,1.323915237,300,3.473618231,-0.237424758,25.5902341
8599,0.149042266,5.469461207,1.322906155,225,3.476447239,-0.511986023,27.37998929
8600,-0.149042266,5.469747503,1.321897074,-100,3.479278222,-0.741482084,31.63663684
8601,-0.433883739,5.470033808,1.320887992,375,3.482111181,-0.90571261,34.92639208
8602,-0.680172738,5.470320121,1.31987891,25,3.484946117,-0.990221967,32.81252852
8603,-0.866025404,5.470606442,1.318869828,325,3.48778303,-0.987571609,24.84975582
8604,-0.974927912,5.470892772,1.317860747,-100,3.490621923,-0.897994822,24.07935853
8605,-0.997203797,5.47117911,1.316851665,-75,3.493462797,-0.729376189,30.02552784
8606,-0.930873749,5.471465456,1.315842583,-50,3.496305652,-0.496557586,23.693212
8607,-0.781831482,5.471751811,1.314833502,25,3.499150489,-0.220031795,35.56767673
8608,-0.563320058,5.472038173,1.31382442,375,3.501997311,0.075861278,35.61581438
8609,-0.294755174,5.472324545,1.312815338,250,3.504846117,0.365077013,32.2890857
8610,-1.99938E-13,5.472610924,1.311806256,200,3.50769691,0.62215853,28.02783277
8611,0.294755174,5.472897312,1.310797175,300,3.51054969,0.824477416,27.26657987
8612,0.563320058,5.473183708,1.309788093,125,3.513404458,0.954225486,32.43985127
8613,0.781831482,5.473470113,1.308779011,125,3.516261216,0.999982265,33.98798904
8614,0.930873749,5.473756526,1.307769929,-25,3.519119965,0.957720225,35.86245395
8615,0.997203797,5.474042947,1.306760848,-125,3.521980706,0.831159286,32.53013833
8616,0.974927912,5.474329376,1.305751766,-100,3.52484344,0.63143939,40.97630791
8617,0.866025404,5.474615814,1.304742684,250,3.527708168,0.376139958,28.70591095
8618,0.680172738,5.47490226,1.303733602,50,3.530574891,0.087732544,32.24313862
8619,0.433883739,5.475188714,1.302724521,150,3.533443611,-0.208397122,34.12927549
8620,0.149042266,5.475475177,1.301715439,125,3.536314329,-0.486183594,27.9190312
8621,-0.149042266,5.475761648,1.300706357,350,3.539187046,-0.721176001,37.67567928
8622,-0.433883739,5.476048127,1.299697275,75,3.542061762,-0.892690221,33.96543503
8623,-0.680172738,5.476334615,1.298688194,0,3.54493848,-0.985629509,23.851572
8624,-0.866025404,5.476621111,1.297679112,100,3.5478172,-0.991813311,35.88879982
8625,-0.974927912,5.476907615,1.29667003,75,3.550697924,-0.910697329,32.11840306
8626,-0.997203797,5.477194127,1.295660949,275,3.553580652,-0.74942142,32.56457289
8627,-0.930873749,5.477480648,1.294651867,250,3.556465387,-0.522181153,25.23225757
8628,-0.781831482,5.477767177,1.293642785,325,3.559352128,-0.248978302,35.60672283
8629,-0.563320058,5.478053715,1.292633703,75,3.562240877,0.046139714,27.654861
8630,-0.294755174,5.47834026,1.291624622,275,3.565131636,0.337196495,26.32813285
8631,-4.48873E-13,5.478626814,1.29061554,275,3.568024405,0.598573112,33.56688044
8632,0.294755174,5.478913377,1.289606458,-50,3.570919186,0.807263096,37.80562807
8633,0.563320058,5.479199947,1.288597376,-125,3.57381598,0.944897474,25.97889999
8634,0.781831482,5.479486526,1.287588295,-75,3.576714787,0.999361617,40.02703828
8635,0.930873749,5.479773113,1.286579213,25,3.57961561,0.96586157,29.40150371
8636,0.997203797,5.480059709,1.285570131,125,3.58251845,0.84734602,36.56918862
8637,0.974927912,5.480346313,1.284561049,50,3.585423306,0.654246751,34.01535872
8638,0.866025404,5.480632925,1.283551968,-25,3.588330182,0.403560433,37.74496228
8639,0.680172738,5.480919545,1.282542886,175,3.591239077,0.117352572,37.78219048
8640,0.433883739,5.481206174,1.281533804,50,3.594149993,-0.179184707,28.16832787
8641,0.149042266,5.481492811,1.280524723,-75,3.597062931,-0.459950079,27.9580841
8642,-0.149042266,5.481779456,1.279515641,275,3.599977893,-0.700230471,29.7147327
8643,-0.433883739,5.48206611,1.278506559,100,3.602894879,-0.87887631,24.50448898
8644,-0.680172738,5.482352772,1.277497477,-25,3.605813891,-0.980163121,33.39062647
8645,-0.866025404,5.482639442,1.276488396,300,3.60873493,-0.995175601,33.92785482
8646,-0.974927912,5.48292612,1.275479314,-100,3.611657997,-0.922592346,28.15745858
8647,-0.997203797,5.483212807,1.274470232,200,3.614583093,-0.768802161,27.10362893
8648,-0.930873749,5.483499502,1.27346115,25,3.617510219,-0.547341717,23.27131413
8649,-0.781831482,5.483786205,1.272452069,300,3.620439377,-0.277704047,29.14577991
8650,-0.563320058,5.484072917,1.271442987,150,3.623370568,0.016377239,36.69391861
8651,-0.294755174,5.484359637,1.270433905,100,3.626303792,0.309016994,26.36719097
8652,-2.43061E-13,5.484646365,1.269424823,-100,3.629239052,0.574456956,33.60593909
8653,0.294755174,5.484933101,1.268415742,125,3.632176348,0.789332998,28.84468724
8654,0.563320058,5.485219846,1.26740666,-50,3.635115681,0.934731649,33.01795968
8655,0.781831482,5.485506599,1.266397578,-75,3.638057053,0.997854864,33.5660985
8656,0.930873749,5.48579336,1.265388496,50,3.641000464,0.973146514,36.44056445
8657,0.997203797,5.48608013,1.264379415,350,3.643945917,0.862781437,28.10824988
8658,0.974927912,5.486366908,1.263370333,325,3.646893412,0.67647401,32.0544205
8659,0.866025404,5.486653694,1.262361251,125,3.64984295,0.430623082,30.78402459
8660,0.680172738,5.486940488,1.26135217,150,3.652794533,0.146868547,36.82125331
8661,0.433883739,5.487227291,1.260343088,-125,3.655748161,-0.149813413,26.70739122
8662,0.149042266,5.487514102,1.259334006,300,3.658703836,-0.43330874,27.99714797
8663,-0.149042266,5.487800921,1.258324924,300,3.661661559,-0.678664067,32.7537971
8664,-0.433883739,5.488087749,1.257315843,-125,3.664621332,-0.864283123,36.5435539
8665,-0.680172738,5.488374585,1.256306761,-125,3.667583155,-0.973827651,27.92969191
8666,-0.866025404,5.488661429,1.255297679,50,3.670547029,-0.997655497,31.96692078
8667,-0.974927912,5.488948281,1.254288597,-125,3.673512957,-0.933669327,31.19652506
8668,-0.997203797,5.489235142,1.253279516,250,3.676480938,-0.787501227,23.14269593
8669,-0.930873749,5.489522011,1.252270434,325,3.679450974,-0.572016969,34.81038166
8670,-0.781831482,5.489808888,1.251261352,25,3.682423067,-0.30618356,33.68484796
8671,-0.563320058,5.490095773,1.25025227,50,3.685397217,-0.013399757,26.23298718
8672,-0.294755174,5.490382667,1.249243189,175,3.688373426,0.280563497,37.40626007
8673,-4.91996E-13,5.490669569,1.248234107,250,3.691351695,0.549831446,28.14500871
8674,0.294755174,5.490956479,1.247225025,25,3.694332025,0.770703022,29.88375737
8675,0.563320058,5.491243398,1.246215943,-75,3.697314417,0.923737024,27.55703034
8676,0.781831482,5.491530325,1.245206862,250,3.700298873,0.995463341,39.10516968
